Domain,Category,Word
Emergency & Safety,Police & Safety Term,Lost
Emergency & Safety,Police & Safety Term,Missing
Emergency & Safety,Police & Safety Term,Trespassing
Emergency & Safety,Police & Safety Term,Break In
Emergency & Safety,Police & Safety Term,Illegal
Emergency & Safety,Police & Safety Term,Crime
Emergency & Safety,Police & Safety Term,Criminal
Emergency & Safety,Police & Safety Term,Victim
Emergency & Safety,Police & Safety Term,Witness
Emergency & Safety,Police & Safety Term,Evidence
Emergency & Safety,Police & Safety Term,Report Crime
Emergency & Safety,Police & Safety Term,File Complaint
Emergency & Safety,Police & Safety Term,File FIR
Emergency & Safety,Police & Safety Term,Police Verification
Emergency & Safety,Police & Safety Term,Identity Check
Emergency & Safety,Police & Safety Term,Security Check
Emergency & Safety,Police & Safety Term,Search
Emergency & Safety,Police & Safety Term,Rescue
Emergency & Safety,Police & Safety Term,Protection
Emergency & Safety,Fire & Accident Term,Fire
Emergency & Safety,Fire & Accident Term,Fire Accident
Emergency & Safety,Fire & Accident Term,Fire Emergency
Emergency & Safety,Fire & Accident Term,Fire Alarm
Emergency & Safety,Fire & Accident Term,Fire Engine
Emergency & Safety,Fire & Accident Term,Fire Truck
Emergency & Safety,Fire & Accident Term,Fire Station
Emergency & Safety,Fire & Accident Term,Firefighter
Emergency & Safety,Fire & Accident Term,Fire Brigade
Emergency & Safety,Fire & Accident Term,Fire Rescue
Emergency & Safety,Fire & Accident Term,Smoke
Emergency & Safety,Fire & Accident Term,Smoke Alarm
Emergency & Safety,Fire & Accident Term,Flames
Emergency & Safety,Fire & Accident Term,Burn
Emergency & Safety,Fire & Accident Term,Burn Injury
Emergency & Safety,Fire & Accident Term,Fire Extinguisher
Emergency & Safety,Fire & Accident Term,Explosion
Emergency & Safety,Fire & Accident Term,Blast
Emergency & Safety,Fire & Accident Term,Gas Leak
Emergency & Safety,Fire & Accident Term,Gas Cylinder
Emergency & Safety,Fire & Accident Term,Electrical Fire
Emergency & Safety,Fire & Accident Term,Short Circuit
Emergency & Safety,Fire & Accident Term,Sparks
Emergency & Safety,Fire & Accident Term,Electric Shock
Emergency & Safety,Fire & Accident Term,Accident
Emergency & Safety,Fire & Accident Term,Accident Site
Emergency & Safety,Fire & Accident Term,Accident Victim
Emergency & Safety,Fire & Accident Term,Crash
Emergency & Safety,Fire & Accident Term,Collision
Emergency & Safety,Fire & Accident Term,Vehicle Crash
Emergency & Safety,Fire & Accident Term,Car Crash
Emergency & Safety,Fire & Accident Term,Bike Crash
Emergency & Safety,Fire & Accident Term,Truck Crash
Emergency & Safety,Fire & Accident Term,Fall
Emergency & Safety,Fire & Accident Term,Slip
Emergency & Safety,Fire & Accident Term,Injury
Emergency & Safety,Fire & Accident Term,Injured
Emergency & Safety,Fire & Accident Term,Bleeding
Emergency & Safety,Fire & Accident Term,Broken Bone
Emergency & Safety,Fire & Accident Term,Unconscious
Emergency & Safety,Fire & Accident Term,Rescue
Emergency & Safety,Fire & Accident Term,Rescue Team
Emergency & Safety,Fire & Accident Term,Emergency Service
Emergency & Safety,Fire & Accident Term,Emergency Response
Emergency & Safety,Fire & Accident Term,Ambulance
Emergency & Safety,Fire & Accident Term,First Aid
Emergency & Safety,Fire & Accident Term,Emergency Room
Emergency & Safety,Fire & Accident Term,Hospital
Emergency & Safety,Fire & Accident Term,Evacuation
Emergency & Safety,Fire & Accident Term,Evacuate
Emergency & Safety,Fire & Accident Term,Emergency Exit
Emergency & Safety,Fire & Accident Term,Exit
Emergency & Safety,Fire & Accident Term,Danger Zone
Emergency & Safety,Fire & Accident Term,Safe Area
Emergency & Safety,Fire & Accident Term,Warning
Emergency & Safety,Fire & Accident Term,Emergency Call
Emergency & Safety,Fire & Accident Term,Help
Emergency & Safety,Road Accident Term,Road Accident
Emergency & Safety,Road Accident Term,Traffic Accident
Emergency & Safety,Road Accident Term,Car Accident
Emergency & Safety,Road Accident Term,Bike Accident
Emergency & Safety,Road Accident Term,Vehicle Accident
Emergency & Safety,Road Accident Term,Road Crash
Emergency & Safety,Road Accident Term,Car Crash
Emergency & Safety,Road Accident Term,Bike Crash
Emergency & Safety,Road Accident Term,Truck Accident
Emergency & Safety,Road Accident Term,Bus Accident
Emergency & Safety,Road Accident Term,Auto Accident
Emergency & Safety,Road Accident Term,Collision
Emergency & Safety,Road Accident Term,Crash
Emergency & Safety,Road Accident Term,Hit
Emergency & Safety,Road Accident Term,Hit and Run
Emergency & Safety,Road Accident Term,Rear End Collision
Emergency & Safety,Road Accident Term,Head On Collision
Emergency & Safety,Road Accident Term,Side Collision
Emergency & Safety,Road Accident Term,Vehicle Damage
Emergency & Safety,Road Accident Term,Road Damage
Emergency & Safety,Road Accident Term,Accident Site
Emergency & Safety,Road Accident Term,Accident Spot
Emergency & Safety,Road Accident Term,Accident Victim
Emergency & Safety,Road Accident Term,Driver
Emergency & Safety,Road Accident Term,Passenger
Emergency & Safety,Road Accident Term,Pedestrian
Emergency & Safety,Road Accident Term,Injured Person
Emergency & Safety,Road Accident Term,Witness
Emergency & Safety,Road Accident Term,Traffic Police
Emergency & Safety,Road Accident Term,Police
Emergency & Safety,Road Accident Term,Ambulance
Emergency & Safety,Road Accident Term,Emergency
Emergency & Safety,Road Accident Term,Emergency Call
Emergency & Safety,Road Accident Term,Rescue
Emergency & Safety,Road Accident Term,Rescue Team
Emergency & Safety,Road Accident Term,First Aid
Emergency & Safety,Road Accident Term,Hospital
Emergency & Safety,Road Accident Term,Emergency Room
Emergency & Safety,Road Accident Term,Injury
Emergency & Safety,Road Accident Term,Head Injury
Emergency & Safety,Road Accident Term,Back Injury
Emergency & Safety,Road Accident Term,Neck Injury
Emergency & Safety,Road Accident Term,Leg Injury
Emergency & Safety,Road Accident Term,Arm Injury
Emergency & Safety,Road Accident Term,Broken Bone
Emergency & Safety,Road Accident Term,Fracture
Emergency & Safety,Road Accident Term,Bleeding
Emergency & Safety,Road Accident Term,Cut
Emergency & Safety,Road Accident Term,Bruise
Emergency & Safety,Road Accident Term,Burn
Emergency & Safety,Road Accident Term,Unconscious
Emergency & Safety,Road Accident Term,Fainted
Emergency & Safety,Road Accident Term,Shock
Emergency & Safety,Road Accident Term,Death
Emergency & Safety,Road Accident Term,Fatal Accident
Emergency & Safety,Road Accident Term,Serious Injury
Emergency & Safety,Road Accident Term,Minor Injury
Emergency & Safety,Road Accident Term,Road Block
Emergency & Safety,Road Accident Term,Traffic Block
Emergency & Safety,Road Accident Term,Traffic Jam
Emergency & Safety,Emergency Medical Term,Medical Emergency
Emergency & Safety,Emergency Medical Term,Emergency
Emergency & Safety,Emergency Medical Term,Emergency Room
Emergency & Safety,Emergency Medical Term,Emergency Department
Emergency & Safety,Emergency Medical Term,Hospital
Emergency & Safety,Emergency Medical Term,Ambulance
Emergency & Safety,Emergency Medical Term,Doctor
Emergency & Safety,Emergency Medical Term,Nurse
Emergency & Safety,Emergency Medical Term,Paramedic
Emergency & Safety,Emergency Medical Term,First Aid
Emergency & Safety,Emergency Medical Term,Medical Help
Emergency & Safety,Emergency Medical Term,Urgent Care
Emergency & Safety,Emergency Medical Term,Critical Condition
Emergency & Safety,Emergency Medical Term,Serious Condition
Emergency & Safety,Emergency Medical Term,Injured
Emergency & Safety,Emergency Medical Term,Injury
Emergency & Safety,Emergency Medical Term,Pain
Emergency & Safety,Emergency Medical Term,Severe Pain
Emergency & Safety,Emergency Medical Term,Bleeding
Emergency & Safety,Emergency Medical Term,Heavy Bleeding
Emergency & Safety,Emergency Medical Term,Wound
Emergency & Safety,Emergency Medical Term,Cut
Emergency & Safety,Emergency Medical Term,Burn
Emergency & Safety,Emergency Medical Term,Fracture
Emergency & Safety,Emergency Medical Term,Broken Bone
Emergency & Safety,Emergency Medical Term,Sprain
Emergency & Safety,Emergency Medical Term,Swelling
Emergency & Safety,Emergency Medical Term,Bruise
Emergency & Safety,Emergency Medical Term,Head Injury
Emergency & Safety,Emergency Medical Term,Neck Injury
Emergency & Safety,Emergency Medical Term,Back Injury
Emergency & Safety,Emergency Medical Term,Chest Pain
Emergency & Safety,Emergency Medical Term,Stomach Pain
Emergency & Safety,Emergency Medical Term,Breathing Problem
Emergency & Safety,Emergency Medical Term,Difficulty Breathing
Emergency & Safety,Emergency Medical Term,Breathlessness
Emergency & Safety,Emergency Medical Term,Choking
Emergency & Safety,Emergency Medical Term,Fainting
Emergency & Safety,Emergency Medical Term,Fainted
Emergency & Safety,Emergency Medical Term,Unconscious
Emergency & Safety,Emergency Medical Term,Dizziness
Emergency & Safety,Emergency Medical Term,Weakness
Emergency & Safety,Emergency Medical Term,Seizure
Emergency & Safety,Emergency Medical Term,Convulsion
Emergency & Safety,Emergency Medical Term,Heart Attack
Emergency & Safety,Emergency Medical Term,Stroke
Emergency & Safety,Emergency Medical Term,Cardiac Arrest
Emergency & Safety,Emergency Medical Term,High Fever
Emergency & Safety,Emergency Medical Term,Severe Fever
Emergency & Safety,Emergency Medical Term,Vomiting
Emergency & Safety,Emergency Medical Term,Diarrhea
Emergency & Safety,Emergency Medical Term,Dehydration
Emergency & Safety,Emergency Medical Term,Allergic Reaction
Emergency & Safety,Emergency Medical Term,Allergy
Emergency & Safety,Emergency Medical Term,Poisoning
Emergency & Safety,Emergency Medical Term,Snake Bite
Emergency & Safety,Emergency Medical Term,Animal Bite
Emergency & Safety,Emergency Medical Term,Dog Bite
Emergency & Safety,Emergency Medical Term,Insect Bite
Emergency & Safety,Emergency Medical Term,Electric Shock
Emergency & Safety,Emergency Medical Term,Heat Stroke
Emergency & Safety,Emergency Medical Term,Heat Exhaustion
Emergency & Safety,Emergency Medical Term,Hypothermia
Emergency & Safety,Emergency Medical Term,Blood Pressure
Emergency & Safety,Emergency Medical Term,Low Blood Pressure
Emergency & Safety,Emergency Medical Term,High Blood Pressure
Emergency & Safety,Emergency Medical Term,Pulse
Emergency & Safety,Emergency Medical Term,Heartbeat
Emergency & Safety,Emergency Medical Term,Oxygen
Emergency & Safety,Emergency Medical Term,Oxygen Mask
Emergency & Safety,Emergency Medical Term,Oxygen Cylinder
Emergency & Safety,Emergency Medical Term,Injection
Emergency & Safety,Emergency Medical Term,Medicine
Emergency & Safety,Emergency Medical Term,Painkiller
Emergency & Safety,Emergency Medical Term,Bandage
Emergency & Safety,Emergency Medical Term,Dressing
Emergency & Safety,Emergency Medical Term,Stretcher
Emergency & Safety,Emergency Medical Term,Wheelchair
Emergency & Safety,Emergency Medical Term,Blood
Emergency & Safety,Emergency Medical Term,Blood Group
Emergency & Safety,Emergency Medical Term,Blood Test
Emergency & Safety,Natural Disaster Term,Natural Disaster
Emergency & Safety,Natural Disaster Term,Disaster
Emergency & Safety,Natural Disaster Term,Emergency
Emergency & Safety,Natural Disaster Term,Earthquake
Emergency & Safety,Natural Disaster Term,Earthquake Warning
Emergency & Safety,Natural Disaster Term,Tremor
Emergency & Safety,Natural Disaster Term,Aftershock
Emergency & Safety,Natural Disaster Term,Flood
Emergency & Safety,Natural Disaster Term,Flash Flood
Emergency & Safety,Natural Disaster Term,Flood Water
Emergency & Safety,Natural Disaster Term,Flood Warning
Emergency & Safety,Natural Disaster Term,Heavy Rain
Emergency & Safety,Natural Disaster Term,Rainstorm
Emergency & Safety,Natural Disaster Term,Cyclone
Emergency & Safety,Natural Disaster Term,Cyclone Warning
Emergency & Safety,Natural Disaster Term,Storm
Emergency & Safety,Natural Disaster Term,Thunderstorm
Emergency & Safety,Natural Disaster Term,Strong Wind
Emergency & Safety,Natural Disaster Term,Tornado
Emergency & Safety,Natural Disaster Term,Landslide
Emergency & Safety,Natural Disaster Term,Mudslide
Emergency & Safety,Natural Disaster Term,Avalanche
Emergency & Safety,Natural Disaster Term,Tsunami
Emergency & Safety,Natural Disaster Term,Tsunami Warning
Emergency & Safety,Natural Disaster Term,Drought
Emergency & Safety,Natural Disaster Term,Heat Wave
Emergency & Safety,Natural Disaster Term,Cold Wave
Emergency & Safety,Natural Disaster Term,Hailstorm
Emergency & Safety,Natural Disaster Term,Lightning
Emergency & Safety,Natural Disaster Term,Lightning Strike
Emergency & Safety,Natural Disaster Term,Thunder
Emergency & Safety,Natural Disaster Term,Wildfire
Emergency & Safety,Natural Disaster Term,Forest Fire
Emergency & Safety,Natural Disaster Term,Fire
Emergency & Safety,Natural Disaster Term,Dust Storm
Emergency & Safety,Natural Disaster Term,Sandstorm
Emergency & Safety,Natural Disaster Term,Cloudburst
Emergency & Safety,Natural Disaster Term,Heavy Snow
Emergency & Safety,Natural Disaster Term,Snowstorm
Emergency & Safety,Natural Disaster Term,Blizzard
Emergency & Safety,Natural Disaster Term,Natural Hazard
Emergency & Safety,Natural Disaster Term,Disaster Alert
Emergency & Safety,Natural Disaster Term,Weather Alert
Emergency & Safety,Natural Disaster Term,Emergency Alert
Emergency & Safety,Natural Disaster Term,Warning
Emergency & Safety,Natural Disaster Term,Evacuation
Emergency & Safety,Natural Disaster Term,Evacuate
Emergency & Safety,Natural Disaster Term,Evacuation Area
Emergency & Safety,Natural Disaster Term,Safe Zone
Emergency & Safety,Natural Disaster Term,Shelter
Emergency & Safety,Natural Disaster Term,Emergency Shelter
Emergency & Safety,Natural Disaster Term,Rescue
Emergency & Safety,Natural Disaster Term,Rescue Team
Emergency & Safety,Natural Disaster Term,Relief
Emergency & Safety,Natural Disaster Term,Relief Camp
Emergency & Safety,Natural Disaster Term,Relief Work
Emergency & Safety,Natural Disaster Term,Disaster Management
Emergency & Safety,Natural Disaster Term,Emergency Response
Emergency & Safety,Natural Disaster Term,Rescue Operation
Emergency & Safety,Natural Disaster Term,Missing Person
Emergency & Safety,Natural Disaster Term,Trapped
Emergency & Safety,Natural Disaster Term,Stranded
"Emotions & Reactions,",Positive Emotion,Happy
"Emotions & Reactions,",Positive Emotion,Happiness
"Emotions & Reactions,",Positive Emotion,Joy
"Emotions & Reactions,",Positive Emotion,Excited
"Emotions & Reactions,",Positive Emotion,Excitement
"Emotions & Reactions,",Positive Emotion,Love
"Emotions & Reactions,",Positive Emotion,Loved
"Emotions & Reactions,",Positive Emotion,Loving
"Emotions & Reactions,",Positive Emotion,Affection
"Emotions & Reactions,",Positive Emotion,Care
"Emotions & Reactions,",Positive Emotion,Caring
"Emotions & Reactions,",Positive Emotion,Peaceful
"Emotions & Reactions,",Positive Emotion,Calm
"Emotions & Reactions,",Positive Emotion,Relaxed
"Emotions & Reactions,",Positive Emotion,Satisfied
"Emotions & Reactions,",Positive Emotion,Content
"Emotions & Reactions,",Positive Emotion,Proud
"Emotions & Reactions,",Positive Emotion,Confidence
